http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/les-delais-d-embargo-doivent-etre-conditionnes-a-des-etudes-d-impact	syndicatnationaldeledition
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/conditionner-la-definition-des-durees-d-embargo-a-la-realisation-d-etudes-d-impact-sur-l-economie-des-revues-scientifiques-concernees	francoisgeze
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/au-point-ii-en-cours-de-quand	aymericpoulainmaubant
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/delais-trop-longs	lemarierieusset
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/recherche-publique-acces-public	thierrypairault
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/un-principe-simple-la-recherche-publique-dans-le-domaine-public	sylvainribault
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/sans-delai-de-mise-a-disposition-ou-au-terme-d-un-delai-de-6-mois	gobinemma
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/pour-une-garantie-de-diffusion-en-acces-ouvert	membresbsn4etbsn7
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/flou-dans-la-notion-de-moitie-du-financement	marclipinski1
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/pas-de-delai-de-mise-a-disposition	kante
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/libre-acces-aux-resultats-de-la-production-scientifique	cecilemichel
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/enrichir-wikipedia	remicaillot
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/la-collectivite-doit-pouvoir-acceder-sans-entrave-aux-donnees-et-informations-scientifiques-et-les-utiliser-librement	jeanfrancoisnomine
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/proteger-le-droit-des-auteurs-d-articles-scientifiques-pour-permettre-le-libre-acces-a-la-recherche-scientifique	robertodicosmo
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/garantir-le-depot-en-archive-ouverte-seul-dispositif-assurant-un-libre-acces-perenne-conformite-aux-recommandations-europeennes-embargo-e	inptoulouseinstitutnationalpolytechniquedetoulouse
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/affirmer-la-coherence-des-logiques-de-mise-en-place-de-l-open-access-reduire-le-temps-de-carence-rendre-moins-monolithique-les-droits-d-exploitation-commerciale	christianingrao
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/pour-une-obligation-de-depot-et-le-libre-acces-assorti-de-la-libre-reutilisation-des-resultats-de-la-recherche	savoircom1
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/pour-le-libre-acces-contre-tout-archive-unique	jeromevalluy
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/raccourcir-la-duree-dans-le-respect-de-h2020	gaellekrikorian
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/obligation-du-libre-acces-aux-publications-scientifiques-de-la-recherche-publique	jjohnsoundarjerome
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/le-delai-d-embargo-est-beaucoup-trop-long	blaisegenest
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/garantir-le-libre-acces-aux-resultats-de-la-recherche-financee-par-des-fonds-publics	consortiumcouperin
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/pas-de-delais-d-embargo-pour-les-etudiants	elliotmaccarinelli
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/delai-d-embargo-bien-trop-long	martinelegrisrevel
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/aucun-delai-pour-la-mise-a-disposition-gratuite-sous-forme-numerique	dansperber
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/domaines-sensibles	bernard
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/24-mois-pour-les-sciences-humaines-c-est-trop-long-quid-de-l-etude-d-internet-des-reseaux-sociaux-du-big-data-etc-12-mois-pour-tous	lionelbarbe
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/acces-libre-integral-et-obligatoire	oliviermorin1
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/poir-un-droit-de-fouiller-les-textes-autoriser-le-text-et-datamining	consortiumcouperin
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/pour-une-obligation-de-depot-des-publications-scientifiques-dans-une-archive-ouverte	consortiumcouperin
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-text-and-data-mining-et-ne-pas-s-approprier-a-titre-exclusif-des-benefices-de-toutes-natures-qui-pourraient-decouler-d-une-publication-scientifique	benigni
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/mettre-en-place-un-depot-institutionnel	samsond
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-text-and-data-mining-et-ne-pas-interdire-une-exploitation-commerciale-1	emmanuellesigne
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-text-and-data-mining-et-ne-pas-interdire-une-exploitation-commerciale	sylviegrandeuryburon
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/du-gouvernement-ouvert-a-l-universite-ouverte-en-redonnant-aux-chercheurs-le-controle-de-leurs-droits-d-auteur	saintaubin
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/synthese-des-propositions-ajout-sur-l-egalite-de-l-acces	samsond
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/code-de-la-propriete-intellectuelle-plutot-que-code-de-la-recherche	cbernault
http://www.republique-numerique.fr/projects/projet-de-loi-numerique/consultation/consultation/opinions/section-2-travaux-de-recherche-et-de-statistique/article-9-acces-aux-travaux-de-la-recherche-financee-par-des-fonds-publics/versions/trente-six-mois-pour-les-sciences-humaines-et-sociales	dehee
