version	auteur	electeur	vote
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	valeriehurtevent1	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	sebag	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	brunobachimont	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	etiennetanre1	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	simonandreys	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	jeansebastienkrollrabotin	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	ludovicsinet	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	cyrilimbert	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	pierrehenon	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	thibault	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	lilianaveneau	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	antoineheidmann	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	nathaliegrosjean	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	francoisehemard	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	erwanlepennec	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	brunocenou	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	carolinelandry	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	charara	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	guillaumeaupy	0
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	marjorieburghart	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	cottrell	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	pierrickkoch	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	fabricejaillet	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	simonmarmorat	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	jeankempf	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	jeanneparmentier	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	sandrineduermael	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	marcbonnet1	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	floryscastanvicente	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	norae	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	ericduchemineditionsenenvironnementvertigo	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	charlespaperman	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	moreira	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	theretmarie	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	aberkaneourida	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	jardillier	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	mariepostel	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	herbertgruttemeier	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	juliennarboux	0
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	barrat1	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	pierrearnoux	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	anneazanza	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	perrinheredia	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	christinefroidevaux	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	vachezdominique	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	francoisparreau	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	fredericblanqui	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	emilie1	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	guillaumeviejo	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	davidpointcheval	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	stephaniechaillat	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	alainchenciner	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	singer	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	etiennepariat	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	hallair	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	telliniandrea	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	joelthieffry	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	antoinechambaz	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	isabellebloch	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	annebergez	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	herveelettro	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	patricebellot1	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	benoitgirard	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	louafibouzouina1	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	alberge	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	petertankov	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	didierbailhous	-1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	jeanpierregesbert	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	juliedigne	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	martinaknoop	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	lioneltabourier	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	pierrepy	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	philippefleurance	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	manoncosta	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	frederichelein	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	bailly1	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	peyresgenevieve	-1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	francoisalouges	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	pilarricocastro	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	philippewaldteufel	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	laurentbloch	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	mag	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	pierrelescanne	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	jacquesbittoun	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	christelleroy	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	aurelienberra	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	brunobon	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	jamiekoekkoek	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	meheut	0
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	tahjiinbocanosih	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	marccesar	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	blase	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	josettelapeyre	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	klein1	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	matteogiacomini	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	siblotyasmine	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	barbarameazzi	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	charlesdemiramon	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	hanfrederic	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	laurentclozel	-1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	christinelanglois	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	francoisletellier	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	damienlejay	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	eugenekazantsev	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	caronolivier	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	vincentdubois	-1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	chemlasophie	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	jn	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	oliviertalagrand	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	baumann	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	bernardteissier	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	suchestow	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	nadiataibi	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	lionelnguyenvanthe	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	veroniquelazarus	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	pierrickgaudry	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	fredericmonier	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	vanpeene	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	patrickraffin	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	menard	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	emmanuellecorne	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	guillaumethibault	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	bisefrederic	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	elianedelarminat	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	thomaschatain	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	marcosolieri	-1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	maisonobeluc	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	veroniquerosilio	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	barrois	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	dolbeault	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	sylviepommier	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	julienclement	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	geoffroykirstetter	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	jacqueslaskar	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	jacquemotperbalmariechristine	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	giovannini	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	paulbastide	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	guillaumeblanc	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	bernhardbeckermann	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	stephanepopoff	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	edouardhue	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	chitran	1
une-duree-d-embargo-plus-courte-ne-pas-entraver-le-tdm-fouille-de-texte-et-de-donnees-et-ne-pas-interdire-une-exploitation-commerciale	cnrsdistrenaudfabre	delort	1
